Classification,Year,Period,Period.Desc.,Aggregate.Level,Is.Leaf.Code,Trade.Flow.Code,Trade.Flow,Reporter.Code,Reporter,Reporter.ISO,Partner.Code,Partner,Partner.ISO,X2nd.Partner.Code,X2nd.Partner,X2nd.Partner.ISO,Customs.Proc..Code,Customs,Mode.of.Transport.Code,Mode.of.Transport,Commodity.Code,Commodity,Qty.Unit.Code,Qty.Unit,Qty,Alt.Qty.Unit.Code,Alt.Qty.Unit,Alt.Qty,Netweight..kg.,Gross.weight..kg.,Trade.Value.(US$),CIF.Trade.Value..US..,FOB.Trade.Value..US..,Flag
H3,2018,2018,2018,0,0,2,Export,678,Sao Tome and Principe,STP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,12087302,NA,NA,4
H3,2018,2018,2018,0,0,4,Re-Import,678,Sao Tome and Principe,STP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,115,NA,NA,0
H3,2018,2018,2018,0,0,1,Import,740,Suriname,SUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1526897522,NA,NA,4
H3,2018,2018,2018,0,0,2,Export,740,Suriname,SUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1502817149,NA,NA,4
H3,2018,2018,2018,0,0,3,Re-Export,740,Suriname,SUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,57287213,NA,NA,0
H3,2018,2018,2018,0,0,4,Re-Import,740,Suriname,SUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2862,NA,NA,0
H2,2018,2018,2018,0,0,1,Import,52,Barbados,BRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,ALL COMMODITIES,1,No Quantity,0,NA,NA,NA,0,NA,1599911169,NA,NA,4
H2,2018,2018,2018,0,0,2,Export,52,Barbados,BRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,ALL COMMODITIES,1,No Quantity,0,NA,NA,NA,0,NA,457709750,NA,NA,4
H2,2018,2018,2018,0,0,3,Re-Export,52,Barbados,BRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,ALL COMMODITIES,1,No Quantity,0,NA,NA,NA,0,NA,202385750,NA,NA,0
H2,2018,2018,2018,0,0,1,Import,434,Libya,LBY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,ALL COMMODITIES,1,No Quantity,0,NA,NA,NA,0,NA,13472909218,NA,NA,4
H2,2018,2018,2018,0,0,2,Export,434,Libya,LBY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,ALL COMMODITIES,1,No Quantity,0,NA,NA,NA,NA,NA,30040892184,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,8,Albania,ALB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,5908003380,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,8,Albania,ALB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2719428708,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,13649506476,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,31,Azerbaijan,AZE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,19635202600,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,32,Argentina,ARG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,49125029975,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,32,Argentina,ARG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,65114127659,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,32,Argentina,ARG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,42221460,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,36,Australia,AUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.21E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,36,Australia,AUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.66E+11,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,36,Australia,AUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,757873257,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,40,Austria,AUT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.77E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,40,Austria,AUT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.72E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,51,Armenia,ARM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5071644433,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,51,Armenia,ARM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2620069449,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,51,Armenia,ARM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,214146058,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,51,Armenia,ARM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,585905,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,52,Barbados,BRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1580842477,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,52,Barbados,BRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,444085369,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,56,Belgium,BEL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.18E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,56,Belgium,BEL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.11E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,60,Bermuda,BMU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1117764475,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,60,Bermuda,BMU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,26832552,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,9784563186,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,8924397790,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,126248350,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,11159040331,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6578243902,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,72,Botswana,BWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6558523124,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,72,Botswana,BWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5238079155,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,72,Botswana,BWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2612031,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,72,Botswana,BWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,10034,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,76,Brazil,BRA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.77E+11,NA,NA,0
H5,2019,2019,2019,0,0,2,Export,76,Brazil,BRA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.25E+11,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,76,Brazil,BRA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,7018822667,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,84,Belize,BLZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,985904343,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,84,Belize,BLZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,244908836,NA,NA,0
H5,2019,2019,2019,0,0,3,Re-Export,84,Belize,BLZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,38917523,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,5102674118,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,96,Brunei Darussalam,BRN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7039083085,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,100,Bulgaria,BGR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,37765114126,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,100,Bulgaria,BGR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,33454448049,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,104,Myanmar,MMR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,18610892495,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,104,Myanmar,MMR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,18105885851,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,104,Myanmar,MMR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,380623079,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,104,Myanmar,MMR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2206794,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,108,Burundi,BDI,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,887018854,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,108,Burundi,BDI,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,180717200,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,112,Belarus,BLR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,39476679200,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,112,Belarus,BLR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,32955122400,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,116,Cambodia,KHM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,20278818285,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,116,Cambodia,KHM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,14824722293,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,124,Canada,CAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4.53E+11,NA,NA,0
H5,2019,2019,2019,0,0,2,Export,124,Canada,CAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4.46E+11,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,124,Canada,CAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,36253803820,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,124,Canada,CAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,51509515,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,789705845,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,61879312,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,152,Chile,CHL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,69591297855,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,152,Chile,CHL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,69681396828,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,152,Chile,CHL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,16431042,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,156,China,CHN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.07E+12,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,156,China,CHN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.50E+12,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,170,Colombia,COL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,52695881703,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,170,Colombia,COL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,39489359461,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,170,Colombia,COL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,432666478,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,174,Comoros,COM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,201191155,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,174,Comoros,COM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,49024220,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,178,Congo,COG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2242427608,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,178,Congo,COG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,5575942320,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,188,Costa Rica,CRI,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,16106274382,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,188,Costa Rica,CRI,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,11451993076,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,191,Croatia,HRV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,28004414329,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,191,Croatia,HRV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,17063049815,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,196,Cyprus,CYP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,9179162776,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,196,Cyprus,CYP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3520898851,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,196,Cyprus,CYP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2064433127,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,203,Czechia,CZE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.79E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,203,Czechia,CZE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.99E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,204,Benin,BEN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2904571635,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,204,Benin,BEN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,851648437,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,208,Denmark,DNK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,97209693724,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,208,Denmark,DNK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.10E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,218,Ecuador,ECU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,20277091794,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,218,Ecuador,ECU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,22329378889,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,222,El Salvador,SLV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,12017559344,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,222,El Salvador,SLV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5943316474,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,222,El Salvador,SLV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,12410363,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,233,Estonia,EST,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,18677042446,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,233,Estonia,EST,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,16817428463,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,233,Estonia,EST,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2402949965,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,242,Fiji,FJI,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2734304428,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,242,Fiji,FJI,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1032914403,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,246,Finland,FIN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,73719857019,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,246,Finland,FIN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,72839176013,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,251,France,FRA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,6.43E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,251,France,FRA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,5.56E+11,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,251,France,FRA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5956731375,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,276,Germany,DEU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.24E+12,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,276,Germany,DEU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.49E+12,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,288,Ghana,GHA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,10439795453,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,288,Ghana,GHA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,16768275189,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,288,Ghana,GHA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3649126,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,300,Greece,GRC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,62198045283,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,300,Greece,GRC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,37885526504,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,320,Guatemala,GTM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,19870650527,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,320,Guatemala,GTM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,11289176124,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,328,Guyana,GUY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4025139265,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,328,Guyana,GUY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1565723059,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,328,Guyana,GUY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,68147203,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,340,Honduras,HND,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,9156168376,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,340,Honduras,HND,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3091163099,NA,NA,4
